region;tik;tikId;uik;address;center;city;lat;lon;distance;voters;totalVotes;Poroshenko;Zelenskiy;Tymoshenko
м.Київ;ТВО №218;218;ВД № 800562;вул.Кондратюка Юрія, 4Б, м.Київ, 04201;;;50.52352395;30.45659447;2971.7336088956504;2108;1463;330;376;226
м.Київ;ТВО №216;216;ВД № 800429;вул.Алматинська, 113, м.Київ, 02092;;;50.4533099;30.68372011;2976.257162593061;1663;1191;295;341;169
м.Київ;ТВО №222;222;ВД № 800923;вул.Білецького Академіка, 12, м.Київ, 03126;;;50.43140425;30.4187876;2994.068115304452;1646;1103;285;321;134
м.Київ;ТВО №222;222;ВД № 800928;вул.Героїв Севастополя, 43, м.Київ, 03061;;;50.42998611;30.4292053;3005.8811437926274;2157;1392;327;389;197
м.Київ;ТВО №218;218;ВД № 800552;вул.Попова, 1, м.Київ, 04074;;;50.50062696;30.45394171;3022.3934840275783;2135;1415;342;384;229
м.Київ;ТВО №214;214;ВД № 800466;вул.Березняківська, 34, м.Київ, 02098;;;50.42273506;30.59931448;3023.777633326784;1924;1336;345;338;172
м.Київ;ТВО №221;221;ВД № 800955;вул.Народного Ополчення, 5, м.Київ, 03151;;;50.4210778;30.45979263;3046.060431769748;85;85;15;18;25
м.Київ;ТВО №222;222;ВД № 800929;вул.Героїв Севастополя, 43, м.Київ, 03061;;;50.42963413;30.42897463;3048.2923368196107;2349;1581;400;440;204
м.Київ;ТВО №214;214;ВД № 800467;вул.Березняківська, 34, м.Київ, 02098;;;50.42253022;30.59988645;3064.638812076495;2171;1513;308;396;237
м.Київ;ТВО №214;214;ВД № 800464;вул.Березняківська, 32, м.Київ, 02098;;;50.42312658;30.60175408;3083.0454315437532;2475;1697;437;415;238
м.Київ;ТВО №214;214;ВД № 800352;вул.Райдужна, 53, м.Київ, 02218;;;50.47929916;30.59003418;3099.939941244075;2331;1610;440;405;161
м.Київ;ТВО №222;222;ВД № 800847;вул.Ушинського, 32, м.Київ, 03151;;;50.4269019;30.44345522;3103.7720946628965;2087;1388;360;347;186
м.Київ;ТВО №222;222;ВД № 800925;вул.Білецького Академіка, 7, м.Київ, 03126;;;50.43033809;30.41961372;3110.361387201552;1371;927;202;269;122
м.Київ;ТВО №216;216;ВД № 800195;вул.Зрошувальна, 5А, м.Київ, 02095;;;50.43307862;30.67222953;3113.74405202742;804;485;78;206;77
м.Київ;ТВО №218;218;ВД № 800561;вул.Автозаводська, 83, м.Київ, 04114;;;50.51592664;30.45460201;3117.4482144077615;2204;1428;351;448;182
м.Київ;ТВО №222;222;ВД № 800848;вул.Ушинського, 32, м.Київ, 03151;;;50.42691436;30.44301943;3118.6505689717937;2465;1235;223;494;147
м.Київ;ТВО №214;214;ВД № 800350;вул.Райдужна, 53, м.Київ, 02218;;;50.47949479;30.59000652;3119.4766380851074;2078;1341;355;362;158
м.Київ;ТВО №222;222;ВД № 800924;вул.Білецького Академіка, 7, м.Київ, 03126;;;50.43026291;30.41916847;3119.7264458508344;2055;1326;314;353;149
м.Київ;ТВО №216;216;ВД № 800180;вул.Привокзальна, 14/2, м.Київ, 02096;;;50.42832636;30.64332088;3124.78700659814;1905;1264;240;367;229
м.Київ;ТВО №214;214;ВД № 800468;вул.Березняківська, 32, м.Київ, 02098;;;50.42265908;30.60175847;3125.8800215239007;2046;1340;305;381;196
м.Київ;ТВО №211;211;ВД № 800021;просп.Науки, 63, м.Київ, 03083;;;50.37690225;30.53843471;3132.1433512372914;2258;1604;462;454;159
м.Київ;ТВО №214;214;ВД № 800465;вул.Березняківська, 32, м.Київ, 02098;;;50.42282297;30.6023224;3133.8530853911816;2275;1464;382;379;168
м.Київ;ТВО №215;215;ВД № 800368;вул.Сулеймана Стальського, 26А, м.Київ, 02139;;;50.48363124;30.60714797;3143.7231856423628;2331;1608;387;394;273
м.Київ;ТВО №214;214;ВД № 800351;вул.Райдужна, 53, м.Київ, 02218;;;50.47982358;30.59002697;3149.920767826832;1349;877;211;248;100
м.Київ;ТВО №216;216;ВД № 800179;вул.Привокзальна, 14/2, м.Київ, 02096;;;50.42855739;30.64316718;3152.147523001519;2222;1471;306;463;190
м.Київ;ТВО №215;215;ВД № 800367;вул.Сулеймана Стальського, 26А, м.Київ, 02139;;;50.48403193;30.6078685;3154.9913455538926;2011;1332;323;375;209
м.Київ;ТВО №214;214;ВД № 800366;вул.Сулеймана Стальського, 26А, м.Київ, 02139;;;50.4840212;30.60734999;3173.006065678705;1836;1225;243;394;177
м.Київ;ТВО №218;218;ВД № 800557;вул.Макіївська, 5, м.Київ, 04074;;;50.50786051;30.45369934;3190.5787768332443;2252;1529;393;397;216
м.Київ;ТВО №218;218;ВД № 800554;вул.Макіївська, 5, м.Київ, 04074;;;50.50766244;30.45358257;3202.1442380596404;2136;1476;315;432;190
м.Київ;ТВО №220;220;ВД № 800660;вул.Мостицька, 16, м.Київ, 04074;;;50.50301155;30.44723694;3215.5728150594286;2029;1477;305;388;250
м.Київ;ТВО №218;218;ВД № 800556;вул.Макіївська, 5, м.Київ, 04074;;;50.50764617;30.45317893;3230.6173847485625;2408;1595;401;480;212
м.Київ;ТВО №220;220;ВД № 800659;вул.Мостицька, 16, м.Київ, 04074;;;50.50305113;30.44769397;3231.6281358636206;2301;1638;392;465;211
м.Київ;ТВО №218;218;ВД № 800558;вул.Макіївська, 5, м.Київ, 04074;;;50.50731486;30.45322187;3233.613852148123;2240;1537;416;400;212
м.Київ;ТВО №214;214;ВД № 800372;вул.Сулеймана Стальського, 12, м.Київ, 02125;;;50.48332522;30.59912191;3237.749391649873;2055;1306;324;404;173
м.Київ;ТВО №219;219;ВД № 800738;вул.Потапова Генерала, 3, м.Київ, 03148;;;50.42867594;30.39096494;3242.779495526867;1758;1129;255;341;150
м.Київ;ТВО №214;214;ВД № 800370;вул.Сулеймана Стальського, 12, м.Київ, 02125;;;50.48371458;30.599015;3281.2900047415933;1723;1181;295;374;150
м.Київ;ТВО №222;222;ВД № 800849;вул.Смілянська, 11, м.Київ, 03151;;;50.42328231;30.44874798;3297.395971778795;2146;1393;352;409;153
м.Київ;ТВО №214;214;ВД № 800369;вул.Сулеймана Стальського, 12, м.Київ, 02125;;;50.48377764;30.59838751;3301.706608638977;1884;1192;265;367;172
м.Київ;ТВО №218;218;ВД № 800559;вул.Вишгородська, 42/1, м.Київ, 04114;;;50.5121249;30.45122612;3328.63059868372;2166;1536;352;388;224
м.Київ;ТВО №218;218;ВД № 800560;вул.Вишгородська, 42/1, м.Київ, 04114;;;50.51255599;30.45109527;3338.0920712932843;2098;1346;346;410;178
м.Київ;ТВО №220;220;ВД № 800667;просп.Правди, 64Г, м.Київ, 04108;;;50.50621199;30.43075147;3348.3222896107027;2195;1574;354;380;233
м.Київ;ТВО №220;220;ВД № 800666;просп.Правди, 64Г, м.Київ, 04108;;;50.50623267;30.43085513;3350.6532678222875;2068;1416;317;383;201
м.Київ;ТВО №222;222;ВД № 800938;вул.Зелена, 12, м.Київ, 03061;;;50.42541206;30.43588704;3356.8866280905845;2000;1436;368;389;214
м.Київ;ТВО №222;222;ВД № 800926;вул.Донця Михайла, 16, м.Київ, 03126;;;50.42746754;30.42404473;3411.5007588231642;2140;1417;323;450;161
м.Київ;ТВО №222;222;ВД № 800930;просп.Відрадний, 20, м.Київ, 03061;;;50.4261108;30.42791784;3440.114006289559;1310;904;257;272;80
м.Київ;ТВО №222;222;ВД № 800927;вул.Донця Михайла, 16, м.Київ, 03126;;;50.42720781;30.42389452;3442.115002660203;2107;1354;334;426;170
м.Київ;ТВО №219;219;ВД № 800730;просп.Курбаса Леся, 9А, м.Київ, 03148;;;50.42641191;30.38049889;3442.7640560205423;2046;1382;308;433;183
м.Київ;ТВО №222;222;ВД № 800931;просп.Відрадний, 20, м.Київ, 03061;;;50.42613472;30.42754233;3447.2422510346396;1803;1143;280;357;119
м.Київ;ТВО №219;219;ВД № 800729;просп.Курбаса Леся, 9А, м.Київ, 03148;;;50.42627332;30.38001474;3448.0106813855678;2023;1408;375;399;164
м.Київ;ТВО №222;222;ВД № 800934;просп.Відрадний, 20, м.Київ, 03061;;;50.42610396;30.42722583;3458.659295117096;1323;861;227;234;113
м.Київ;ТВО №219;219;ВД № 800735;просп.Курбаса Леся, 9А, м.Київ, 03148;;;50.42605626;30.38017618;3474.356480933827;2215;1630;413;488;213
м.Київ;ТВО №220;220;ВД № 800694;просп.Свободи, 2В, м.Київ, 04108;;;50.50695335;30.43900839;3481.924018666831;2100;1425;341;407;185
м.Київ;ТВО №220;220;ВД № 800696;вул.Вишгородська, 67, м.Київ, 04114;;;50.51916515;30.44885475;3536.3637057048168;2256;1468;333;427;192
м.Київ;ТВО №219;219;ВД № 800736;вул.Потапова Генерала, 12, м.Київ, 03148;;;50.42588914;30.39034508;3550.481960689991;1876;1317;324;349;195
м.Київ;ТВО №219;219;ВД № 800734;вул.Потапова Генерала, 3, м.Київ, 03148;;;50.42584267;30.38970055;3554.3524328714907;2247;1534;395;463;177
м.Київ;ТВО №220;220;ВД № 801083;вул.Вишгородська, 69, м.Київ, 04114;;;50.52030304;30.44843674;3554.7816918569097;189;70;16;21;8
м.Київ;ТВО №221;221;ВД № 800851;вул.Вінницька, 10, м.Київ, 03151;;;50.41802766;30.45436978;3554.8819243048983;2141;1467;432;362;155
м.Київ;ТВО №220;220;ВД № 800695;просп.Правди, 4, м.Київ, 04123;;;50.50669252;30.44536441;3558.470680024378;1701;1217;295;326;156
м.Київ;ТВО №220;220;ВД № 800672;просп.Правди, 92, м.Київ, 04208;;;50.50646395;30.41465605;3559.7355126663497;2299;1503;375;459;199
м.Київ;ТВО №219;219;ВД № 800739;вул.Потапова Генерала, 3, м.Київ, 03148;;;50.4256694;30.38955831;3573.4091125203513;2025;1362;327;364;182
м.Київ;ТВО №221;221;ВД № 800850;вул.Вінницька, 10, м.Київ, 03151;;;50.41817409;30.45371232;3574.411600208269;2360;1552;328;662;97
м.Київ;ТВО №220;220;ВД № 801085;вул.Вишгородська, 67, м.Київ, 04114;;;50.5189908;30.44828596;3578.425209915368;43;41;7;7;6
м.Київ;ТВО №219;219;ВД № 800737;вул.Потапова Генерала, 3, м.Київ, 03148;;;50.42552526;30.39010707;3590.3788636788936;2373;1511;414;386;220
м.Київ;ТВО №215;215;ВД № 800363;вул.Івана Микитенка, 7, м.Київ, 02139;;;50.48617341;30.59676491;3590.8037271805024;2211;1423;312;426;193
м.Київ;ТВО №215;215;ВД № 800362;вул.Івана Микитенка, 7, м.Київ, 02139;;;50.48661843;30.59737849;3624.1196792593355;2287;1455;335;419;218
м.Київ;ТВО №220;220;ВД № 800692;вул.Межова, 25, м.Київ, 04123;;;50.50870126;30.43271104;3628.1743366054957;2074;1447;339;382;186
м.Київ;ТВО №220;220;ВД № 800669;вул.Світлицького, 31/7, м.Київ, 04123;;;50.50907378;30.42998124;3666.7833728643996;2230;1529;360;387;203
м.Київ;ТВО №220;220;ВД № 800668;вул.Світлицького, 31/7, м.Київ, 04123;;;50.50918037;30.42982621;3678.781648829302;2281;1550;369;408;231
м.Київ;ТВО №220;220;ВД № 800690;вул.Галицька, 5, м.Київ, 04123;;;50.50875975;30.43998241;3691.755495416108;2204;1379;307;431;209
м.Київ;ТВО №220;220;ВД № 800691;вул.Галицька, 5, м.Київ, 04123;;;50.50886892;30.43899536;3691.8238969361278;2178;1441;301;448;234
м.Київ;ТВО №215;215;ВД № 800365;вул.Едуарда Вільде, 5, м.Київ, 02139;;;50.48892825;30.60533361;3716.2639892763027;2310;1555;296;507;243
м.Київ;ТВО №220;220;ВД № 800693;вул.Западинська, 10, м.Київ, 04123;;;50.50858314;30.44328101;3721.6939928000174;2055;1483;419;327;215
м.Київ;ТВО №220;220;ВД № 801093;вул.Западинська, 10, м.Київ, 04123;;;50.50860122;30.44354091;3728.11701342152;1536;884;327;258;77
м.Київ;ТВО №211;211;ВД № 800024;вул.Китаївська, 22, м.Київ, 03083;;;50.370993;30.54150576;3729.9581094551118;1995;1310;329;382;169
м.Київ;ТВО №211;211;ВД № 800022;вул.Китаївська, 22, м.Київ, 03083;;;50.37109432;30.54083884;3734.1281634421507;1886;1164;260;363;137
м.Київ;ТВО №215;215;ВД № 800361;вул.Едуарда Вільде, 5, м.Київ, 02139;;;50.489187;30.60537815;3739.9325636476756;1471;940;204;315;119
м.Київ;ТВО №215;215;ВД № 800364;вул.Едуарда Вільде, 5, м.Київ, 02139;;;50.48910289;30.60500785;3744.4401450314494;1829;1187;275;371;162
м.Київ;ТВО №211;211;ВД № 800023;вул.Китаївська, 22, м.Київ, 03083;;;50.37093351;30.54106414;3747.6903994544346;2004;1315;341;399;168
м.Київ;ТВО №219;219;ВД № 800728;вул.Литвиненко-Вольгемут, 2, м.Київ, 03194;;;50.42248466;30.37574887;3792.396808201048;1839;1223;304;358;148
м.Київ;ТВО №219;219;ВД № 800727;вул.Литвиненко-Вольгемут, 2, м.Київ, 03194;;;50.42235137;30.37557721;3804.978320415499;1502;1046;270;274;152
м.Київ;ТВО №215;215;ВД № 800354;бульв.Перова, 21, м.Київ, 02218;;;50.4869147;30.59138725;3806.0348384815525;2029;1245;260;407;156
м.Київ;ТВО №222;222;ВД № 800933;бульв.Гавела Вацлава, 46, м.Київ, 03126;;;50.42395429;30.42115331;3819.155937416737;1760;1187;290;361;122
м.Київ;ТВО №219;219;ВД № 800725;вул.Литвиненко-Вольгемут, 2, м.Київ, 03194;;;50.4221463;30.37522316;3823.431257063334;2165;1415;301;411;201
м.Київ;ТВО №220;220;ВД № 801084;вул.Галицька, 4, м.Київ, 04123;;;50.50998538;30.43979408;3823.607326172273;15;14;2;3;4
м.Київ;ТВО №219;219;ВД № 800726;вул.Литвиненко-Вольгемут, 2, м.Київ, 03194;;;50.42216339;30.3756094;3825.9705426950563;1891;1280;287;382;196
м.Київ;ТВО №220;220;ВД № 800670;просп.Правди, 88Б, м.Київ, 04208;;;50.50885899;30.41403846;3826.405261612057;2327;1249;325;369;149
м.Київ;ТВО №222;222;ВД № 800932;бульв.Гавела Вацлава, 46, м.Київ, 03126;;;50.42387227;30.42151809;3828.531944777349;1455;1019;266;264;132
м.Київ;ТВО №219;219;ВД № 800731;вул.Потапова Генерала, 12, м.Київ, 03148;;;50.42335001;30.38887692;3830.719599932363;2095;1393;290;438;173
м.Київ;ТВО №220;220;ВД № 800671;просп.Правди, 84, м.Київ, 04208;;;50.50927594;30.41546171;3841.290296166398;2428;1596;361;440;229
м.Київ;ТВО №220;220;ВД № 800677;просп.Правди, 84, м.Київ, 04208;;;50.50937677;30.41550603;3851.188144882922;2289;1653;462;394;195
м.Київ;ТВО №215;215;ВД № 800349;вул.Валентина Сєрова, 19, м.Київ, 02218;;;50.48624208;30.58766692;3853.4647265068334;2128;1528;415;384;211
м.Київ;ТВО №215;215;ВД № 800348;бульв.Перова, 21, м.Київ, 02218;;;50.48734135;30.59124022;3853.648096839914;2142;1394;369;385;173
м.Київ;ТВО №219;219;ВД № 800732;вул.Потапова Генерала, 12, м.Київ, 03148;;;50.42302921;30.3885048;3866.346661842138;2030;1374;329;419;170
м.Київ;ТВО №222;222;ВД № 800937;вул.Шепелєва Миколи, 3А, м.Київ, 03061;;;50.42166097;30.42969346;3868.3955790394507;2293;1071;278;285;152
м.Київ;ТВО №220;220;ВД № 800686;вул.Межова, 22, м.Київ, 04123;;;50.51088829;30.43361012;3874.1427128677897;2089;1312;256;401;208
м.Київ;ТВО №219;219;ВД № 800733;вул.Потапова Генерала, 12, м.Київ, 03148;;;50.42292032;30.38906669;3878.5896311035913;1918;1316;318;395;165
м.Київ;ТВО №220;220;ВД № 800687;вул.Межова, 22, м.Київ, 04123;;;50.5110084;30.43381983;3888.3189756015654;2133;1343;267;436;214
м.Київ;ТВО №222;222;ВД № 800936;вул.Шепелєва Миколи, 3, м.Київ, 03061;;;50.42133207;30.4290209;3917.211564561641;1947;1334;319;409;169
м.Київ;ТВО №211;211;ВД № 800007;вул.Набережно-Корчуватська, 78, м.Київ, 03045;;;50.36695413;30.55507064;3940.1633713900296;1666;1089;237;354;126
м.Київ;ТВО №215;215;ВД № 800347;вул.Райдужна, 17Б, м.Київ, 02218;;;50.48744198;30.58774027;3969.5667368968006;2188;1395;350;427;161
м.Київ;ТВО №215;215;ВД № 800346;вул.Райдужна, 17Б, м.Київ, 02218;;;50.48740882;30.58713498;3985.8454844423372;2144;1510;359;390;217
м.Київ;ТВО №218;218;ВД № 800820;вул.Берковецька, 6, м.Київ, 04128;;;50.50032209;30.36194332;3988.7936896006745;1344;838;202;272;135
м.Київ;ТВО №220;220;ВД № 800689;вул.Червонопільська, 11/13, м.Київ, 04123;;;50.51196352;30.43678236;4011.7549233011423;2212;1478;328;447;215
м.Київ;ТВО №220;220;ВД № 800688;вул.Осиповського, 9А, м.Київ, 04123;;;50.51416572;30.44159003;4015.859602403606;2234;1492;356;447;181
м.Київ;ТВО №215;215;ВД № 800360;вул.Миколи Кибальчича, 7, м.Київ, 02183;;;50.4910304;30.5977028;4087.596213860308;2144;1496;362;410;213
м.Київ;ТВО №215;215;ВД № 800356;вул.Миколи Кибальчича, 5, м.Київ, 02183;;;50.49066262;30.59569329;4088.769716271933;2094;1457;320;413;227
м.Київ;ТВО №220;220;ВД № 800678;просп.Георгія Гонгадзе, 20Є, м.Київ, 04215;;;50.51226853;30.41856429;4110.889814403399;2052;1419;336;353;204
м.Київ;ТВО №215;215;ВД № 800357;вул.Миколи Кибальчича, 5, м.Київ, 02183;;;50.49118339;30.59620123;4133.478064624274;1814;1199;282;265;175
м.Київ;ТВО №219;219;ВД № 800824;вул.Кучера Василя, 7, м.Київ, 03148;;;50.4204818;30.38381696;4141.9362329426895;111;99;16;38;19
м.Київ;ТВО №215;215;ВД № 800355;вул.Миколи Кибальчича, 5, м.Київ, 02183;;;50.49116769;30.59557858;4144.775490106909;2069;1472;347;400;246
м.Київ;ТВО №215;215;ВД № 800359;вул.Миколи Кибальчича, 7, м.Київ, 02183;;;50.49163755;30.59749858;4156.51808968557;1454;1014;193;269;181
м.Київ;ТВО №220;220;ВД № 800679;просп.Свободи, 15/1, м.Київ, 04215;;;50.51316804;30.42274399;4159.076010036286;2240;1602;397;400;199
м.Київ;ТВО №220;220;ВД № 800673;просп.Георгія Гонгадзе, 7А, м.Київ, 04208;;;50.51065377;30.40717245;4184.37530035872;2141;1522;443;364;185
м.Київ;ТВО №220;220;ВД № 800681;просп.Свободи, 26, м.Київ, 04215;;;50.51360494;30.42512699;4188.295735475541;2251;1554;360;428;215
м.Київ;ТВО №220;220;ВД № 800675;просп.Георгія Гонгадзе, 20, м.Київ, 04215;;;50.51297624;30.41703343;4211.257083769238;2306;1682;467;395;233
м.Київ;ТВО №220;220;ВД № 800676;просп.Георгія Гонгадзе, 20, м.Київ, 04215;;;50.51307858;30.4172802;4218.404836570546;2167;1532;408;341;218
м.Київ;ТВО №220;220;ВД № 800674;просп.Георгія Гонгадзе, 7Б, м.Київ, 04208;;;50.51125294;30.40654057;4263.27579719957;2385;1724;498;388;228
м.Київ;ТВО №222;222;ВД № 800935;вул.Новопольова, 95, м.Київ, 03061;;;50.41743974;30.43304086;4265.81000190878;2087;1280;282;381;166
м.Київ;ТВО №220;220;ВД № 800683;вул.Світлицького, 22, м.Київ, 04215;;;50.51459997;30.43279409;4283.819594228319;1380;941;192;306;158
м.Київ;ТВО №220;220;ВД № 800685;вул.Світлицького, 22, м.Київ, 04215;;;50.51468396;30.43326979;4294.500834641204;2041;1321;264;364;222
м.Київ;ТВО №220;220;ВД № 800684;вул.Світлицького, 22, м.Київ, 04215;;;50.5148075;30.43307412;4307.640104307123;2211;1272;239;423;196
м.Київ;ТВО №219;219;ВД № 800714;вул.Жолудєва, 3Г, м.Київ, 03134;;;50.41910243;30.39697378;4343.653591859976;2209;1461;351;445;195
м.Київ;ТВО №215;215;ВД № 800358;вул.Миколи Кибальчича, 13Б, м.Київ, 02183;;;50.49393762;30.60050726;4355.102977312144;2158;1433;306;399;224
м.Київ;ТВО №219;219;ВД № 800715;вул.Жолудєва, 3Г, м.Київ, 03134;;;50.4187989;30.39738594;4381.141552637934;1704;1191;270;390;165
м.Київ;ТВО №211;211;ВД № 800008;вул.Набережно-Корчуватська, 94А, м.Київ, 03045;;;50.36266643;30.55928707;4397.247191344078;1769;1255;319;329;191
м.Київ;ТВО №211;211;ВД № 800006;вул.Набережно-Корчуватська, 94А, м.Київ, 03045;;;50.36257427;30.55879245;4408.48489987959;1978;1348;321;432;193
м.Київ;ТВО №219;219;ВД № 800721;вул.Зодчих, 22, м.Київ, 03194;;;50.41721005;30.37903654;4411.753464078908;1979;1320;267;423;188
м.Київ;ТВО №219;219;ВД № 800723;бульв.Кольцова, 7Б, м.Київ, 03194;;;50.4175996;30.38185663;4413.582580628455;2036;1395;343;426;177
м.Київ;ТВО №219;219;ВД № 800720;бульв.Кольцова, 7Б, м.Київ, 03194;;;50.41745984;30.38141119;4421.1178207036455;1830;1118;248;366;153
м.Київ;ТВО №219;219;ВД № 800722;вул.Зодчих, 22, м.Київ, 03194;;;50.41696804;30.37861347;4432.332981478179;1922;1310;304;378;182
м.Київ;ТВО №220;220;ВД № 800680;пров.Межовий, 7, м.Київ, 04123;;;50.51608038;30.42950034;4446.301994647896;2365;1590;395;419;223
м.Київ;ТВО №220;220;ВД № 800682;пров.Межовий, 7, м.Київ, 04123;;;50.51614606;30.42982142;4453.265402480311;2084;1445;320;371;202
м.Київ;ТВО №219;219;ВД № 800724;бульв.Кольцова, 7Б, м.Київ, 03194;;;50.41708102;30.38190584;4470.376394328523;2023;1411;326;377;190
м.Київ;ТВО №215;215;ВД № 800344;вул.Райдужна, 12, м.Київ, 02218;;;50.49111339;30.58012043;4567.526210662421;2186;1490;334;439;247
м.Київ;ТВО №215;215;ВД № 800345;вул.Райдужна, 12, м.Київ, 02218;;;50.49127068;30.58091481;4568.850492060112;2134;1469;341;390;191
м.Київ;ТВО №215;215;ВД № 800343;вул.Райдужна, 12, м.Київ, 02218;;;50.49167841;30.58012247;4627.801172710239;2294;1551;380;470;221
м.Київ;ТВО №215;215;ВД № 800232;вул.Закревського Миколи, 15, м.Київ, 02217;;;50.49784258;30.59989505;4771.861985386917;2154;1560;391;431;180
м.Київ;ТВО №219;219;ВД № 800709;вул.Жолудєва, 6Г, м.Київ, 03134;;;50.4146947;30.39967583;4856.863458594713;2115;1382;332;380;201
м.Київ;ТВО №215;215;ВД № 800342;просп.Генерала Ватутіна, 4А, м.Київ, 02218;;;50.49363731;30.57900667;4859.003521475206;2269;1561;367;422;206
м.Київ;ТВО №219;219;ВД № 800713;вул.Жолудєва, 6Г, м.Київ, 03134;;;50.41458271;30.40001964;4873.135410944364;2251;1597;384;393;276
м.Київ;ТВО №219;219;ВД № 800710;просп.Корольова Академіка, 10А, м.Київ, 03134;;;50.41468702;30.40391983;4883.219951066221;1616;1179;258;327;187
м.Київ;ТВО №219;219;ВД № 800711;вул.Жолудєва, 6Г, м.Київ, 03134;;;50.41421411;30.3995857;4908.593440721322;2247;1648;419;454;255
м.Київ;ТВО №215;215;ВД № 800228;вул.Закревського Миколи, 11А, м.Київ, 02217;;;50.49776712;30.59242431;4911.7460554386735;2171;1534;359;378;169
м.Київ;ТВО №215;215;ВД № 800231;вул.Закревського Миколи, 15Б, м.Київ, 02217;;;50.49960975;30.59894542;4977.381312743163;1980;1375;353;372;163
м.Київ;ТВО №215;215;ВД № 800234;вул.Закревського Миколи, 15Б, м.Київ, 02217;;;50.49979145;30.59948729;4978.218484749073;2346;1651;436;438;200
м.Київ;ТВО №219;219;ВД № 800708;просп.Корольова Академіка, 12М, м.Київ, 03134;;;50.4136462;30.40287833;5000.30615421207;2325;1570;391;431;215
м.Київ;ТВО №219;219;ВД № 800707;просп.Корольова Академіка, 12М, м.Київ, 03134;;;50.41357989;30.4031372;5007.238226177052;2413;1704;425;478;221
м.Київ;ТВО №215;215;ВД № 800235;вул.Закревського Миколи, 29А, м.Київ, 02217;;;50.50008363;30.59899761;5022.7578211585815;2270;1514;293;479;216
м.Київ;ТВО №215;215;ВД № 800248;вул.Закревського Миколи, 35Б, м.Київ, 02217;;;50.50398308;30.61061986;5030.177720023361;2229;1508;324;410;202
м.Київ;ТВО №219;219;ВД № 800712;просп.Корольова Академіка, 12М, м.Київ, 03134;;;50.4133468;30.40306189;5033.270514152655;2032;1406;348;367;158
м.Київ;ТВО №215;215;ВД № 800229;вул.Закревського Миколи, 11А, м.Київ, 02217;;;50.49967659;30.59641608;5041.2873002564;2238;1553;335;432;239
м.Київ;ТВО №215;215;ВД № 800244;вул.Закревського Миколи, 35Б, м.Київ, 02217;;;50.50393692;30.60982686;5053.576225921472;2248;1531;392;424;193
м.Київ;ТВО №219;219;ВД № 800717;Кільцева дорога, 1Б, м.Київ, 03134;;;50.41229438;30.38983725;5060.759796662319;1766;1182;297;364;160
м.Київ;ТВО №219;219;ВД № 800716;Кільцева дорога, 1Б, м.Київ, 03134;;;50.41224527;30.38937991;5065.763028114748;1474;1066;248;254;182
м.Київ;ТВО №219;219;ВД № 800719;Кільцева дорога, 1Б, м.Київ, 03134;;;50.4122253;30.38950447;5068.087294935569;1857;1314;329;324;224
м.Київ;ТВО №215;215;ВД № 800230;вул.Закревського Миколи, 11А, м.Київ, 02217;;;50.49995384;30.5964813;5070.190778647681;2001;1339;312;402;146
м.Київ;ТВО №219;219;ВД № 800718;Кільцева дорога, 1Б, м.Київ, 03134;;;50.41220681;30.39018904;5070.987490023466;2140;1505;378;383;250
м.Київ;ТВО №215;215;ВД № 800245;вул.Закревського Миколи, 35Б, м.Київ, 02217;;;50.50434724;30.60981549;5093.512595925321;2239;1540;341;424;201
м.Київ;ТВО №215;215;ВД № 800233;вул.Закревського Миколи, 15Б, м.Київ, 02217;;;50.50018305;30.5963693;5096.820627440732;2356;1515;301;446;221
м.Київ;ТВО №215;215;ВД № 800249;вул.Закревського Миколи, 37Б, м.Київ, 02217;;;50.50538093;30.61209483;5116.87139791587;2097;1489;341;409;230
м.Київ;ТВО №215;215;ВД № 800247;вул.Закревського Миколи, 37Б, м.Київ, 02217;;;50.50578503;30.61245097;5145.195416220804;2034;1467;342;397;221
м.Київ;ТВО №215;215;ВД № 800246;вул.Закревського Миколи, 37Б, м.Київ, 02217;;;50.50578113;30.61206224;5157.405160439794;2196;1448;348;418;177
м.Київ;ТВО №215;215;ВД № 800250;вул.Закревського Миколи, 45Б, м.Київ, 02217;;;50.50730423;30.61520698;5212.681251471262;2112;1476;366;390;263
м.Київ;ТВО №213;213;ВД № 800219;просп.Маяковського Володимира, 3Г, м.Київ, 02225;;;50.4988585;30.58404608;5231.085623856519;2095;1511;396;407;229
м.Київ;ТВО №215;215;ВД № 800251;вул.Закревського Миколи, 45Б, м.Київ, 02217;;;50.50734805;30.61435858;5242.144840873095;2195;1485;366;391;220
м.Київ;ТВО №213;213;ВД № 800220;просп.Маяковського Володимира, 3Г, м.Київ, 02225;;;50.49888183;30.58310075;5260.109677927149;2250;1621;400;438;212
м.Київ;ТВО №213;213;ВД № 800218;просп.Маяковського Володимира, 3Г, м.Київ, 02225;;;50.49927932;30.58427249;5267.917052589002;2085;1509;413;422;178
м.Київ;ТВО №215;215;ВД № 800252;вул.Закревського Миколи, 45Б, м.Київ, 02217;;;50.50773753;30.61440382;5280.1041272529355;2116;1436;347;357;223
м.Київ;ТВО №219;219;ВД № 800704;вул.Булгакова, 12, м.Київ, 03134;;;50.41028128;30.40801579;5377.934122388364;2338;1781;533;452;239
м.Київ;ТВО №213;213;ВД № 800215;вул.Бальзака Оноре де, 8Г, м.Київ, 02225;;;50.50010068;30.5827808;5393.345832473932;2212;1579;402;443;193
